0.000000000000000000e+00,3.883883883883884058e-01,8.008008008008008494e-01,6.036036036036036556e-01
1.000000000000000000e+00,4.164164164164164128e-01,7.537537537537537524e-01,6.036036036036036556e-01
2.000000000000000000e+00,4.344344344344344133e-01,6.796796796796796825e-01,6.036036036036036556e-01
3.000000000000000000e+00,4.074074074074073848e-01,7.907907907907908429e-01,6.036036036036036556e-01
4.000000000000000000e+00,4.164164164164164128e-01,9.939939939939940183e-01,6.036036036036036556e-01
5.000000000000000000e+00,4.134134134134134220e-01,7.137137137137137266e-01,6.036036036036036556e-01
6.000000000000000000e+00,4.164164164164164128e-01,1.000000000000000000e+00,6.036036036036036556e-01
7.000000000000000000e+00,4.334334334334334349e-01,6.966966966966966490e-01,6.036036036036036556e-01
8.000000000000000000e+00,4.184184184184184252e-01,9.349349349349349581e-01,6.036036036036036556e-01
9.000000000000000000e+00,3.883883883883884058e-01,9.689689689689690022e-01,6.036036036036036556e-01
1.000000000000000000e+01,4.134134134134134220e-01,7.417417417417417891e-01,6.036036036036036556e-01
1.100000000000000000e+01,3.883883883883884058e-01,9.989989989989990216e-01,6.036036036036036556e-01
1.200000000000000000e+01,4.194194194194194036e-01,9.509509509509509462e-01,6.036036036036036556e-01
1.300000000000000000e+01,4.164164164164164128e-01,7.537537537537537524e-01,6.036036036036036556e-01
1.400000000000000000e+01,4.314314314314314225e-01,8.088088088088087879e-01,6.036036036036036556e-01
1.500000000000000000e+01,3.883883883883884058e-01,8.138138138138137911e-01,6.036036036036036556e-01
1.600000000000000000e+01,3.883883883883884058e-01,8.668668668668668698e-01,6.036036036036036556e-01
1.700000000000000000e+01,4.334334334334334349e-01,7.137137137137137266e-01,6.036036036036036556e-01
1.800000000000000000e+01,3.883883883883884058e-01,9.729729729729730270e-01,6.036036036036036556e-01
1.900000000000000000e+01,4.424424424424424629e-01,6.116116116116115942e-01,6.036036036036036556e-01
2.000000000000000000e+01,4.164164164164164128e-01,7.617617617617618020e-01,6.036036036036036556e-01
2.100000000000000000e+01,4.264264264264264193e-01,7.597597597597597341e-01,6.036036036036036556e-01
2.200000000000000000e+01,4.154154154154154344e-01,8.608608608608608881e-01,6.036036036036036556e-01
2.300000000000000000e+01,4.144144144144144004e-01,7.867867867867868181e-01,6.036036036036036556e-01
2.400000000000000000e+01,4.334334334334334349e-01,9.949949949949949968e-01,5.995995995995996308e-01
2.500000000000000000e+01,4.144144144144144004e-01,7.827827827827827933e-01,6.036036036036036556e-01
2.600000000000000000e+01,3.913913913913913967e-01,5.975975975975975629e-01,6.036036036036036556e-01
2.700000000000000000e+01,4.144144144144144004e-01,7.377377377377377643e-01,6.036036036036036556e-01
2.800000000000000000e+01,4.284284284284284317e-01,7.487487487487487492e-01,6.036036036036036556e-01
2.900000000000000000e+01,3.883883883883884058e-01,8.508508508508508816e-01,6.036036036036036556e-01
3.000000000000000000e+01,4.184184184184184252e-01,8.378378378378378288e-01,5.995995995995996308e-01
